image_path,source_data,image_key,image_id,image_type
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (365).png,busi,benign (365),busi_benign (365),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (366).png,busi,benign (366),busi_benign (366),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (367).png,busi,benign (367),busi_benign (367),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (368).png,busi,benign (368),busi_benign (368),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (369).png,busi,benign (369),busi_benign (369),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (37).png,busi,benign (37),busi_benign (37),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (370).png,busi,benign (370),busi_benign (370),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (371).png,busi,benign (371),busi_benign (371),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (372).png,busi,benign (372),busi_benign (372),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (373).png,busi,benign (373),busi_benign (373),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (374).png,busi,benign (374),busi_benign (374),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (375).png,busi,benign (375),busi_benign (375),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (376).png,busi,benign (376),busi_benign (376),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (377).png,busi,benign (377),busi_benign (377),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (378).png,busi,benign (378),busi_benign (378),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (379).png,busi,benign (379),busi_benign (379),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (38).png,busi,benign (38),busi_benign (38),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (380).png,busi,benign (380),busi_benign (380),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (381).png,busi,benign (381),busi_benign (381),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (382).png,busi,benign (382),busi_benign (382),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (383).png,busi,benign (383),busi_benign (383),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (384).png,busi,benign (384),busi_benign (384),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (385).png,busi,benign (385),busi_benign (385),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (386).png,busi,benign (386),busi_benign (386),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (387).png,busi,benign (387),busi_benign (387),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (388).png,busi,benign (388),busi_benign (388),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (389).png,busi,benign (389),busi_benign (389),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (39).png,busi,benign (39),busi_benign (39),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (390).png,busi,benign (390),busi_benign (390),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (391).png,busi,benign (391),busi_benign (391),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (392).png,busi,benign (392),busi_benign (392),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (393).png,busi,benign (393),busi_benign (393),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (394).png,busi,benign (394),busi_benign (394),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (395).png,busi,benign (395),busi_benign (395),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (396).png,busi,benign (396),busi_benign (396),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (397).png,busi,benign (397),busi_benign (397),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (398).png,busi,benign (398),busi_benign (398),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (399).png,busi,benign (399),busi_benign (399),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (4).png,busi,benign (4),busi_benign (4),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (40).png,busi,benign (40),busi_benign (40),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (400).png,busi,benign (400),busi_benign (400),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (401).png,busi,benign (401),busi_benign (401),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (402).png,busi,benign (402),busi_benign (402),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (403).png,busi,benign (403),busi_benign (403),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (404).png,busi,benign (404),busi_benign (404),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (405).png,busi,benign (405),busi_benign (405),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (406).png,busi,benign (406),busi_benign (406),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (407).png,busi,benign (407),busi_benign (407),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (408).png,busi,benign (408),busi_benign (408),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (409).png,busi,benign (409),busi_benign (409),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (41).png,busi,benign (41),busi_benign (41),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (410).png,busi,benign (410),busi_benign (410),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (411).png,busi,benign (411),busi_benign (411),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (412).png,busi,benign (412),busi_benign (412),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (413).png,busi,benign (413),busi_benign (413),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (414).png,busi,benign (414),busi_benign (414),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (415).png,busi,benign (415),busi_benign (415),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (416).png,busi,benign (416),busi_benign (416),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (417).png,busi,benign (417),busi_benign (417),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (418).png,busi,benign (418),busi_benign (418),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (419).png,busi,benign (419),busi_benign (419),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (42).png,busi,benign (42),busi_benign (42),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (420).png,busi,benign (420),busi_benign (420),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (421).png,busi,benign (421),busi_benign (421),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (422).png,busi,benign (422),busi_benign (422),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (423).png,busi,benign (423),busi_benign (423),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (424).png,busi,benign (424),busi_benign (424),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (425).png,busi,benign (425),busi_benign (425),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (426).png,busi,benign (426),busi_benign (426),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (427).png,busi,benign (427),busi_benign (427),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (428).png,busi,benign (428),busi_benign (428),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (429).png,busi,benign (429),busi_benign (429),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (43).png,busi,benign (43),busi_benign (43),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (430).png,busi,benign (430),busi_benign (430),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (431).png,busi,benign (431),busi_benign (431),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (432).png,busi,benign (432),busi_benign (432),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (433).png,busi,benign (433),busi_benign (433),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (434).png,busi,benign (434),busi_benign (434),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (435).png,busi,benign (435),busi_benign (435),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (436).png,busi,benign (436),busi_benign (436),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (437).png,busi,benign (437),busi_benign (437),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (44).png,busi,benign (44),busi_benign (44),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (45).png,busi,benign (45),busi_benign (45),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (46).png,busi,benign (46),busi_benign (46),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (47).png,busi,benign (47),busi_benign (47),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (48).png,busi,benign (48),busi_benign (48),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (49).png,busi,benign (49),busi_benign (49),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (5).png,busi,benign (5),busi_benign (5),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (50).png,busi,benign (50),busi_benign (50),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (51).png,busi,benign (51),busi_benign (51),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (52).png,busi,benign (52),busi_benign (52),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (53).png,busi,benign (53),busi_benign (53),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (54).png,busi,benign (54),busi_benign (54),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (55).png,busi,benign (55),busi_benign (55),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (56).png,busi,benign (56),busi_benign (56),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (57).png,busi,benign (57),busi_benign (57),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (58).png,busi,benign (58),busi_benign (58),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (59).png,busi,benign (59),busi_benign (59),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (6).png,busi,benign (6),busi_benign (6),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (60).png,busi,benign (60),busi_benign (60),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (61).png,busi,benign (61),busi_benign (61),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (62).png,busi,benign (62),busi_benign (62),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (63).png,busi,benign (63),busi_benign (63),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (64).png,busi,benign (64),busi_benign (64),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (65).png,busi,benign (65),busi_benign (65),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (66).png,busi,benign (66),busi_benign (66),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (67).png,busi,benign (67),busi_benign (67),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (68).png,busi,benign (68),busi_benign (68),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (69).png,busi,benign (69),busi_benign (69),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (7).png,busi,benign (7),busi_benign (7),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (70).png,busi,benign (70),busi_benign (70),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (71).png,busi,benign (71),busi_benign (71),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (72).png,busi,benign (72),busi_benign (72),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (73).png,busi,benign (73),busi_benign (73),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (74).png,busi,benign (74),busi_benign (74),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (75).png,busi,benign (75),busi_benign (75),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (76).png,busi,benign (76),busi_benign (76),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (77).png,busi,benign (77),busi_benign (77),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (78).png,busi,benign (78),busi_benign (78),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (79).png,busi,benign (79),busi_benign (79),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (8).png,busi,benign (8),busi_benign (8),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (80).png,busi,benign (80),busi_benign (80),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (81).png,busi,benign (81),busi_benign (81),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (82).png,busi,benign (82),busi_benign (82),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (83).png,busi,benign (83),busi_benign (83),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (84).png,busi,benign (84),busi_benign (84),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (85).png,busi,benign (85),busi_benign (85),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (86).png,busi,benign (86),busi_benign (86),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (87).png,busi,benign (87),busi_benign (87),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (88).png,busi,benign (88),busi_benign (88),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (89).png,busi,benign (89),busi_benign (89),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (9).png,busi,benign (9),busi_benign (9),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (90).png,busi,benign (90),busi_benign (90),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (91).png,busi,benign (91),busi_benign (91),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (92).png,busi,benign (92),busi_benign (92),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (93).png,busi,benign (93),busi_benign (93),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (94).png,busi,benign (94),busi_benign (94),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (95).png,busi,benign (95),busi_benign (95),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (96).png,busi,benign (96),busi_benign (96),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (97).png,busi,benign (97),busi_benign (97),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (98).png,busi,benign (98),busi_benign (98),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/benign/benign (99).png,busi,benign (99),busi_benign (99),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (1).png,busi,malignant (1),busi_malignant (1),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (10).png,busi,malignant (10),busi_malignant (10),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (100).png,busi,malignant (100),busi_malignant (100),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (101).png,busi,malignant (101),busi_malignant (101),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (102).png,busi,malignant (102),busi_malignant (102),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (103).png,busi,malignant (103),busi_malignant (103),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (104).png,busi,malignant (104),busi_malignant (104),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (105).png,busi,malignant (105),busi_malignant (105),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (106).png,busi,malignant (106),busi_malignant (106),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (107).png,busi,malignant (107),busi_malignant (107),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (108).png,busi,malignant (108),busi_malignant (108),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (109).png,busi,malignant (109),busi_malignant (109),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (11).png,busi,malignant (11),busi_malignant (11),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (110).png,busi,malignant (110),busi_malignant (110),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (111).png,busi,malignant (111),busi_malignant (111),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (112).png,busi,malignant (112),busi_malignant (112),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (113).png,busi,malignant (113),busi_malignant (113),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (114).png,busi,malignant (114),busi_malignant (114),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (115).png,busi,malignant (115),busi_malignant (115),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (116).png,busi,malignant (116),busi_malignant (116),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (117).png,busi,malignant (117),busi_malignant (117),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (118).png,busi,malignant (118),busi_malignant (118),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (119).png,busi,malignant (119),busi_malignant (119),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (12).png,busi,malignant (12),busi_malignant (12),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (120).png,busi,malignant (120),busi_malignant (120),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (121).png,busi,malignant (121),busi_malignant (121),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (122).png,busi,malignant (122),busi_malignant (122),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (123).png,busi,malignant (123),busi_malignant (123),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (124).png,busi,malignant (124),busi_malignant (124),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (125).png,busi,malignant (125),busi_malignant (125),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (126).png,busi,malignant (126),busi_malignant (126),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (127).png,busi,malignant (127),busi_malignant (127),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (128).png,busi,malignant (128),busi_malignant (128),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (129).png,busi,malignant (129),busi_malignant (129),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (13).png,busi,malignant (13),busi_malignant (13),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (130).png,busi,malignant (130),busi_malignant (130),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (131).png,busi,malignant (131),busi_malignant (131),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (132).png,busi,malignant (132),busi_malignant (132),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (133).png,busi,malignant (133),busi_malignant (133),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (134).png,busi,malignant (134),busi_malignant (134),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (135).png,busi,malignant (135),busi_malignant (135),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (136).png,busi,malignant (136),busi_malignant (136),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (137).png,busi,malignant (137),busi_malignant (137),png
/home/user/data/phyusformer_data/post_miccai_exps/data/data_busi/Dataset_BUSI_with_GT/malignant/malignant (138).png,busi,malignant (138),busi_malignant (138),png
